instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,target_side,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
space,0,51.9876,q,0,1.576,1,0.919798647,#a3d0fb,,left_blue.png,w,0,0,0,2,1,w,left_blue.png,left_orange.png,q,left,60e5f4ebca9d0e7a4305231f,001,2021-08-09_07h17.44.390,arrow_simon_norep,2021.1.2,Win32,143.5750179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,0,0.9518,1,0.060144411,#f3af84,,left_orange.png,q,0,1,1,2,1,w,left_blue.png,left_orange.png,q,left,60e5f4ebca9d0e7a4305231f,001,2021-08-09_07h17.44.390,arrow_simon_norep,2021.1.2,Win32,143.5750179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,0,1.2928,1,0.562771328,#a3d0fb,,right_blue.png,o,0,2,2,1,1,o,right_blue.png,right_orange.png,p,right,60e5f4ebca9d0e7a4305231f,001,2021-08-09_07h17.44.390,arrow_simon_norep,2021.1.2,Win32,143.5750179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,0,1.3008,1,0.771416134,#f3af84,,left_orange.png,q,0,3,3,3,1,w,left_blue.png,left_orange.png,q,right,60e5f4ebca9d0e7a4305231f,001,2021-08-09_07h17.44.390,arrow_simon_norep,2021.1.2,Win32,143.5750179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,0,1.4877,1,0.984078393,#a3d0fb,,left_blue.png,w,1,0,4,2,1,w,left_blue.png,left_orange.png,q,left,60e5f4ebca9d0e7a4305231f,001,2021-08-09_07h17.44.390,arrow_simon_norep,2021.1.2,Win32,143.5750179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,0,0.5132,1,0.039813785,#f3af84,,left_orange.png,q,1,1,5,2,1,w,left_blue.png,left_orange.png,q,left,60e5f4ebca9d0e7a4305231f,001,2021-08-09_07h17.44.390,arrow_simon_norep,2021.1.2,Win32,143.5750179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,0,0.9266,1,0.119092962,#a3d0fb,,right_blue.png,o,1,2,6,1,1,o,right_blue.png,right_orange.png,p,right,60e5f4ebca9d0e7a4305231f,001,2021-08-09_07h17.44.390,arrow_simon_norep,2021.1.2,Win32,143.5750179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.4026,0,0.918067787,#f3af84,,right_orange.png,p,1,3,7,1,1,o,right_blue.png,right_orange.png,p,right,60e5f4ebca9d0e7a4305231f,001,2021-08-09_07h17.44.390,arrow_simon_norep,2021.1.2,Win32,143.5750179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,0,1.2423,1,0.856775915,#a3d0fb,,right_blue.png,o,2,0,8,1,1,o,right_blue.png,right_orange.png,p,right,60e5f4ebca9d0e7a4305231f,001,2021-08-09_07h17.44.390,arrow_simon_norep,2021.1.2,Win32,143.5750179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.889,0,0.863807995,#f3af84,,left_orange.png,q,2,1,9,3,1,w,left_blue.png,left_orange.png,q,right,60e5f4ebca9d0e7a4305231f,001,2021-08-09_07h17.44.390,arrow_simon_norep,2021.1.2,Win32,143.5750179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
