instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,target_side,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
space,0,679.2173,w,1,3.2866,0,0.806477046,#a3d0fb,,left_blue.png,w,0,0,0,3,1,w,left_blue.png,left_orange.png,q,right,6058bee6f83bac3e977d4c0b,001,2021-08-09_10h17.19.949,arrow_simon_norep,2021.1.2,Win32,60.58035985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.4012,0,0.350960902,#f3af84,,right_orange.png,p,0,1,1,1,1,o,right_blue.png,right_orange.png,p,right,6058bee6f83bac3e977d4c0b,001,2021-08-09_10h17.19.949,arrow_simon_norep,2021.1.2,Win32,60.58035985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.1918,0,0.071948341,#a3d0fb,,left_blue.png,w,0,2,2,2,1,w,left_blue.png,left_orange.png,q,left,6058bee6f83bac3e977d4c0b,001,2021-08-09_10h17.19.949,arrow_simon_norep,2021.1.2,Win32,60.58035985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,2.4426,0,0.981727789,#f3af84,,left_orange.png,q,0,3,3,3,1,w,left_blue.png,left_orange.png,q,right,6058bee6f83bac3e977d4c0b,001,2021-08-09_10h17.19.949,arrow_simon_norep,2021.1.2,Win32,60.58035985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.4677,0,0.604700418,#a3d0fb,,left_blue.png,w,1,0,4,3,1,w,left_blue.png,left_orange.png,q,right,6058bee6f83bac3e977d4c0b,001,2021-08-09_10h17.19.949,arrow_simon_norep,2021.1.2,Win32,60.58035985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.4006,0,0.840884487,#f3af84,,left_orange.png,q,1,1,5,3,1,w,left_blue.png,left_orange.png,q,right,6058bee6f83bac3e977d4c0b,001,2021-08-09_10h17.19.949,arrow_simon_norep,2021.1.2,Win32,60.58035985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.4168,0,0.639265112,#a3d0fb,,right_blue.png,o,1,2,6,0,1,o,right_blue.png,right_orange.png,p,left,6058bee6f83bac3e977d4c0b,001,2021-08-09_10h17.19.949,arrow_simon_norep,2021.1.2,Win32,60.58035985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,3.0852,0,0.890365176,#f3af84,,right_orange.png,p,1,3,7,0,1,o,right_blue.png,right_orange.png,p,left,6058bee6f83bac3e977d4c0b,001,2021-08-09_10h17.19.949,arrow_simon_norep,2021.1.2,Win32,60.58035985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.4528,0,0.773233106,#a3d0fb,,right_blue.png,o,2,0,8,1,1,o,right_blue.png,right_orange.png,p,right,6058bee6f83bac3e977d4c0b,001,2021-08-09_10h17.19.949,arrow_simon_norep,2021.1.2,Win32,60.58035985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,2.6174,0,0.957523349,#f3af84,,left_orange.png,q,2,1,9,2,1,w,left_blue.png,left_orange.png,q,left,6058bee6f83bac3e977d4c0b,001,2021-08-09_10h17.19.949,arrow_simon_norep,2021.1.2,Win32,60.58035985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
