instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,target_side,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,1,1.911618008,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,610050d80bac4fad975bb0bc,001,2021-08-01_13h27.46.922,arrow_simon_norep,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,p,0,0.0538,38,FALSE,TRUE,9,1,37,3,1,,,,,,,
,,,,,,1,1.846386459,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,610050d80bac4fad975bb0bc,001,2021-08-01_13h27.46.922,arrow_simon_norep,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,o,0,0.2711,39,FALSE,TRUE,9,2,38,3,1,,,,,,,
,,,,,,1,1.655718123,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,610050d80bac4fad975bb0bc,001,2021-08-01_13h27.46.922,arrow_simon_norep,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,p,1,0.3189,40,FALSE,TRUE,9,3,39,1,1,,,,,,,
,,,,,,1,2.161149493,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,610050d80bac4fad975bb0bc,001,2021-08-01_13h27.46.922,arrow_simon_norep,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,o,0,0.3736,41,FALSE,TRUE,10,0,40,3,1,,,,,,,
,,,,,,1,2.239837695,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,610050d80bac4fad975bb0bc,001,2021-08-01_13h27.46.922,arrow_simon_norep,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,p,1,0.1357,42,FALSE,TRUE,10,1,41,0,1,,,,,,,
,,,,,,1,1.794767278,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,610050d80bac4fad975bb0bc,001,2021-08-01_13h27.46.922,arrow_simon_norep,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,o,1,0.0068,43,FALSE,TRUE,10,2,42,0,1,,,,,,,
,,,,,,1,1.8922361,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,610050d80bac4fad975bb0bc,001,2021-08-01_13h27.46.922,arrow_simon_norep,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,o,0,0.0845,44,FALSE,TRUE,10,3,43,3,1,,,,,,,
,,,,,,1,1.986847925,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,610050d80bac4fad975bb0bc,001,2021-08-01_13h27.46.922,arrow_simon_norep,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,p,0,0.4502,45,FALSE,TRUE,11,0,44,0,1,,,,,,,
,,,,,,1,2.123228495,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,610050d80bac4fad975bb0bc,001,2021-08-01_13h27.46.922,arrow_simon_norep,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,o,0,0.1889,46,FALSE,TRUE,11,1,45,1,1,,,,,,,
,,,,,,1,2.494857728,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,610050d80bac4fad975bb0bc,001,2021-08-01_13h27.46.922,arrow_simon_norep,2021.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,,p,0,0.9866,47,FALSE,TRUE,11,2,46,0,1,,,,,,,
