instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,target_side,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
space,0,39.5935,w,0,2.3689,1,0.157795318,#a3d0fb,,right_blue.png,o,0,0,0,0,1,o,right_blue.png,right_orange.png,p,left,60ff1fabb65fe8b8cff50c59,001,2021-08-01_12h32.32.884,arrow_simon_norep,2021.1.2,Win32,59.41417622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,2.0517,0,0.634660707,#f3af84,,right_orange.png,p,0,1,1,1,1,o,right_blue.png,right_orange.png,p,right,60ff1fabb65fe8b8cff50c59,001,2021-08-01_12h32.32.884,arrow_simon_norep,2021.1.2,Win32,59.41417622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.4561,0,0.616491629,#a3d0fb,,left_blue.png,w,0,2,2,2,1,w,left_blue.png,left_orange.png,q,left,60ff1fabb65fe8b8cff50c59,001,2021-08-01_12h32.32.884,arrow_simon_norep,2021.1.2,Win32,59.41417622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.3593,0,0.234595325,#f3af84,,right_orange.png,p,0,3,3,0,1,o,right_blue.png,right_orange.png,p,left,60ff1fabb65fe8b8cff50c59,001,2021-08-01_12h32.32.884,arrow_simon_norep,2021.1.2,Win32,59.41417622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.4407,0,0.512212322,#a3d0fb,,left_blue.png,w,1,0,4,2,1,w,left_blue.png,left_orange.png,q,left,60ff1fabb65fe8b8cff50c59,001,2021-08-01_12h32.32.884,arrow_simon_norep,2021.1.2,Win32,59.41417622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.1044,0,0.35824507,#f3af84,,right_orange.png,p,1,1,5,1,1,o,right_blue.png,right_orange.png,p,right,60ff1fabb65fe8b8cff50c59,001,2021-08-01_12h32.32.884,arrow_simon_norep,2021.1.2,Win32,59.41417622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,3.12,0,0.377798003,#a3d0fb,,left_blue.png,w,1,2,6,2,1,w,left_blue.png,left_orange.png,q,left,60ff1fabb65fe8b8cff50c59,001,2021-08-01_12h32.32.884,arrow_simon_norep,2021.1.2,Win32,59.41417622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,2.6783,0,0.939384519,#f3af84,,left_orange.png,q,1,3,7,3,1,w,left_blue.png,left_orange.png,q,right,60ff1fabb65fe8b8cff50c59,001,2021-08-01_12h32.32.884,arrow_simon_norep,2021.1.2,Win32,59.41417622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.5589,0,0.45175571,#a3d0fb,,left_blue.png,w,2,0,8,3,1,w,left_blue.png,left_orange.png,q,right,60ff1fabb65fe8b8cff50c59,001,2021-08-01_12h32.32.884,arrow_simon_norep,2021.1.2,Win32,59.41417622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,0,1.7384,1,0.446065051,#f3af84,,left_orange.png,q,2,1,9,2,1,w,left_blue.png,left_orange.png,q,left,60ff1fabb65fe8b8cff50c59,001,2021-08-01_12h32.32.884,arrow_simon_norep,2021.1.2,Win32,59.41417622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
