instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,target_side,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,o,1,1.2033,0,0.51359906,#a3d0fb,,right_blue.png,o,8,2,34,1,1,o,right_blue.png,right_orange.png,p,right,60ff46310ae1809cbbd2240a,001,2021-08-01_12h29.03.542,arrow_simon_norep,2021.1.2,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.0819,0,0.193980344,#f3af84,,right_orange.png,p,8,3,35,0,1,o,right_blue.png,right_orange.png,p,left,60ff46310ae1809cbbd2240a,001,2021-08-01_12h29.03.542,arrow_simon_norep,2021.1.2,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,0,0.8652,1,0.344130852,#a3d0fb,,right_blue.png,o,9,0,36,0,1,o,right_blue.png,right_orange.png,p,left,60ff46310ae1809cbbd2240a,001,2021-08-01_12h29.03.542,arrow_simon_norep,2021.1.2,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.8975,0,0.900350036,#f3af84,,right_orange.png,p,9,1,37,0,1,o,right_blue.png,right_orange.png,p,left,60ff46310ae1809cbbd2240a,001,2021-08-01_12h29.03.542,arrow_simon_norep,2021.1.2,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.5166,0,0.877624216,#a3d0fb,,left_blue.png,w,9,2,38,3,1,w,left_blue.png,left_orange.png,q,right,60ff46310ae1809cbbd2240a,001,2021-08-01_12h29.03.542,arrow_simon_norep,2021.1.2,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.0402,0,0.455764033,#f3af84,,right_orange.png,p,9,3,39,0,1,o,right_blue.png,right_orange.png,p,left,60ff46310ae1809cbbd2240a,001,2021-08-01_12h29.03.542,arrow_simon_norep,2021.1.2,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.0956,0,0.191810886,#a3d0fb,,left_blue.png,w,10,0,40,2,1,w,left_blue.png,left_orange.png,q,left,60ff46310ae1809cbbd2240a,001,2021-08-01_12h29.03.542,arrow_simon_norep,2021.1.2,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.8326,0,0.387237336,#f3af84,,left_orange.png,q,10,1,41,3,1,w,left_blue.png,left_orange.png,q,right,60ff46310ae1809cbbd2240a,001,2021-08-01_12h29.03.542,arrow_simon_norep,2021.1.2,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.4987,0,0.721349022,#a3d0fb,,right_blue.png,o,10,2,42,1,1,o,right_blue.png,right_orange.png,p,right,60ff46310ae1809cbbd2240a,001,2021-08-01_12h29.03.542,arrow_simon_norep,2021.1.2,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.3648,0,0.661949796,#f3af84,,left_orange.png,q,10,3,43,3,1,w,left_blue.png,left_orange.png,q,right,60ff46310ae1809cbbd2240a,001,2021-08-01_12h29.03.542,arrow_simon_norep,2021.1.2,Win32,60.07449237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
