instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,target_side,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
space,0,40.6134,o,1,2.223,0,0.219659503,#a3d0fb,,right_blue.png,o,0,0,0,0,1,o,right_blue.png,right_orange.png,p,left,60fc740c94213cac18d96f10,001,2021-08-01_14h07.43.315,arrow_simon_norep,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,0,2.2733,1,0.270939045,#f3af84,,right_orange.png,p,0,1,1,0,1,o,right_blue.png,right_orange.png,p,left,60fc740c94213cac18d96f10,001,2021-08-01_14h07.43.315,arrow_simon_norep,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.7072,0,0.656892204,#a3d0fb,,right_blue.png,o,0,2,2,1,1,o,right_blue.png,right_orange.png,p,right,60fc740c94213cac18d96f10,001,2021-08-01_14h07.43.315,arrow_simon_norep,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,0,3.3629,1,0.426911798,#f3af84,,left_orange.png,q,0,3,3,3,1,w,left_blue.png,left_orange.png,q,right,60fc740c94213cac18d96f10,001,2021-08-01_14h07.43.315,arrow_simon_norep,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,0,1.3238,1,0.462114969,#a3d0fb,,left_blue.png,w,1,0,4,3,1,w,left_blue.png,left_orange.png,q,right,60fc740c94213cac18d96f10,001,2021-08-01_14h07.43.315,arrow_simon_norep,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,0,5.8107,1,0.661664082,#f3af84,,left_orange.png,q,1,1,5,2,1,w,left_blue.png,left_orange.png,q,left,60fc740c94213cac18d96f10,001,2021-08-01_14h07.43.315,arrow_simon_norep,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.6198,0,0.533066943,#a3d0fb,,left_blue.png,w,1,2,6,3,1,w,left_blue.png,left_orange.png,q,right,60fc740c94213cac18d96f10,001,2021-08-01_14h07.43.315,arrow_simon_norep,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,0,1.339,1,0.300235501,#f3af84,,right_orange.png,p,1,3,7,1,1,o,right_blue.png,right_orange.png,p,right,60fc740c94213cac18d96f10,001,2021-08-01_14h07.43.315,arrow_simon_norep,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,0,0.5928,1,0.030690753,#a3d0fb,,left_blue.png,w,2,0,8,3,1,w,left_blue.png,left_orange.png,q,right,60fc740c94213cac18d96f10,001,2021-08-01_14h07.43.315,arrow_simon_norep,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,0,0.9393,1,0.165319729,#f3af84,,left_orange.png,q,2,1,9,3,1,w,left_blue.png,left_orange.png,q,right,60fc740c94213cac18d96f10,001,2021-08-01_14h07.43.315,arrow_simon_norep,2021.1.2,Win32,60.04563468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
