instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,target_side,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,p,1,1.3666,0,0.259165069,#f3af84,,right_orange.png,p,4,1,17,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.5842,0,0.350903257,#a3d0fb,,right_blue.png,o,4,2,18,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.9495,0,0.952240986,#f3af84,,left_orange.png,q,4,3,19,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.2327,0,0.154067664,#a3d0fb,,left_blue.png,w,5,0,20,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.2487,0,0.332415445,#f3af84,,right_orange.png,p,5,1,21,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.8348,0,0.095592844,#a3d0fb,,right_blue.png,o,5,2,22,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.9007,0,0.849946129,#f3af84,,right_orange.png,p,5,3,23,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,0,1.7305,1,0.90618973,#a3d0fb,,left_blue.png,w,6,0,24,3,1,w,left_blue.png,left_orange.png,q,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,3.0313,0,0.967803202,#f3af84,,right_orange.png,p,6,1,25,0,1,o,right_blue.png,right_orange.png,p,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.6692,0,0.09823349,#a3d0fb,,left_blue.png,w,6,2,26,3,1,w,left_blue.png,left_orange.png,q,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,2.252,0,0.994725197,#f3af84,,left_orange.png,q,6,3,27,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.1781,0,0.605338102,#a3d0fb,,left_blue.png,w,7,0,28,3,1,w,left_blue.png,left_orange.png,q,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.7676,0,0.831628753,#f3af84,,left_orange.png,q,7,1,29,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,0,1.601,1,0.294779896,#a3d0fb,,right_blue.png,o,7,2,30,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.9482,0,0.979303515,#f3af84,,right_orange.png,p,7,3,31,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.6339,0,0.307199235,#a3d0fb,,right_blue.png,o,8,0,32,0,1,o,right_blue.png,right_orange.png,p,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,2.2022,0,0.93001862,#f3af84,,right_orange.png,p,8,1,33,0,1,o,right_blue.png,right_orange.png,p,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,3.1867,0,0.394840531,#a3d0fb,,right_blue.png,o,8,2,34,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.8664,0,0.416242818,#f3af84,,left_orange.png,q,8,3,35,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.8508,0,0.803991147,#a3d0fb,,left_blue.png,w,9,0,36,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.5364,0,0.461092098,#f3af84,,left_orange.png,q,9,1,37,3,1,w,left_blue.png,left_orange.png,q,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.016,0,0.053850757,#a3d0fb,,left_blue.png,w,9,2,38,3,1,w,left_blue.png,left_orange.png,q,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.5629,0,0.711292215,#f3af84,,left_orange.png,q,9,3,39,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,2.1342,0,0.638485665,#a3d0fb,,right_blue.png,o,10,0,40,0,1,o,right_blue.png,right_orange.png,p,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.9338,0,0.886100239,#f3af84,,left_orange.png,q,10,1,41,3,1,w,left_blue.png,left_orange.png,q,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,0,1.1354,1,0.392367239,#a3d0fb,,right_blue.png,o,10,2,42,0,1,o,right_blue.png,right_orange.png,p,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.3325,0,0.141359546,#f3af84,,right_orange.png,p,10,3,43,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,2.2161,0,0.966717262,#a3d0fb,,left_blue.png,w,11,0,44,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.0899,0,0.236156329,#f3af84,,left_orange.png,q,11,1,45,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.652,0,0.355586204,#a3d0fb,,right_blue.png,o,11,2,46,0,1,o,right_blue.png,right_orange.png,p,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.4833,0,0.862899544,#f3af84,,right_orange.png,p,11,3,47,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.0501,0,0.10221769,#a3d0fb,,left_blue.png,w,12,0,48,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.7001,0,0.508312247,#f3af84,,left_orange.png,q,12,1,49,3,1,w,left_blue.png,left_orange.png,q,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.2153,0,0.085869546,#a3d0fb,,right_blue.png,o,12,2,50,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.7671,0,0.944546961,#f3af84,,right_orange.png,p,12,3,51,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.4845,0,0.427919502,#a3d0fb,,right_blue.png,o,13,0,52,0,1,o,right_blue.png,right_orange.png,p,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.052,0,0.065935571,#f3af84,,right_orange.png,p,13,1,53,0,1,o,right_blue.png,right_orange.png,p,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.549,0,0.674351549,#a3d0fb,,right_blue.png,o,13,2,54,0,1,o,right_blue.png,right_orange.png,p,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.1291,0,0.319108392,#f3af84,,left_orange.png,q,13,3,55,3,1,w,left_blue.png,left_orange.png,q,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.1605,0,0.594464817,#a3d0fb,,right_blue.png,o,14,0,56,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,1.2971,0,0.67207435,#f3af84,,right_orange.png,p,14,1,57,0,1,o,right_blue.png,right_orange.png,p,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.299,0,0.275168984,#a3d0fb,,left_blue.png,w,14,2,58,3,1,w,left_blue.png,left_orange.png,q,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.6514,0,0.833104922,#f3af84,,left_orange.png,q,14,3,59,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,space,195.3782,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,0,1.2074,1,0.364064098,#a3d0fb,,right_blue.png,o,0,0,0,0,1,o,right_blue.png,right_orange.png,p,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.5647,0,0.838046524,#f3af84,,left_orange.png,q,0,1,1,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.5025,0,0.817669765,#a3d0fb,,right_blue.png,o,0,2,2,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.0938,0,0.416724219,#f3af84,,left_orange.png,q,0,3,3,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.2272,0,0.498205585,#a3d0fb,,left_blue.png,w,1,0,4,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.8676,0,0.963821095,#f3af84,,left_orange.png,q,1,1,5,3,1,w,left_blue.png,left_orange.png,q,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,0.9836,0,0.279911042,#a3d0fb,,left_blue.png,w,1,2,6,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.3999,0,0.831310747,#f3af84,,left_orange.png,q,1,3,7,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.1655,0,0.500588447,#a3d0fb,,left_blue.png,w,2,0,8,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.6657,0,0.899466259,#f3af84,,left_orange.png,q,2,1,9,3,1,w,left_blue.png,left_orange.png,q,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.3823,0,0.472366095,#a3d0fb,,right_blue.png,o,2,2,10,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.0769,0,0.140221734,#f3af84,,left_orange.png,q,2,3,11,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,1.0657,0,0.178722725,#a3d0fb,,right_blue.png,o,3,0,12,1,1,o,right_blue.png,right_orange.png,p,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.9504,0,0.926249468,#f3af84,,left_orange.png,q,3,1,13,3,1,w,left_blue.png,left_orange.png,q,right,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,0.8452,0,0.02032016,#a3d0fb,,left_blue.png,w,3,2,14,2,1,w,left_blue.png,left_orange.png,q,left,610536bd3533c7e93ce89d2f,001,2021-08-09_09h18.53.795,arrow_simon_norep,2021.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
